ID;Name;Sex;PeoplesCount
20819;Алегрия;ЖЕН.;29
20820;Алегтина;ЖЕН.;1
20823;Аледия;ЖЕН.;2
20824;Алежбита;ЖЕН.;1
20825;Алежна;ЖЕН.;33
20826;Алеза;ЖЕН.;1
20827;Алезия;ЖЕН.;8
20829;Алеина;ЖЕН.;4
20830;Алейза;ЖЕН.;1
20833;Алекандра;ЖЕН.;364
20834;Алекса;ЖЕН.;18000
20835;Алексаедра;ЖЕН.;29
20836;Алексамара;ЖЕН.;1
20837;Алексана;ЖЕН.;39
20838;Александара;ЖЕН.;56
20839;Александра;ЖЕН.;994000
20840;Александрина;ЖЕН.;5000
20841;Александрия;ЖЕН.;290000
20842;Алексанедра;ЖЕН.;5
20843;Алексанлра;ЖЕН.;71
20844;Алексанра;ЖЕН.;754
20845;Алексе;ЖЕН.;890
20846;Алексина;ЖЕН.;2000
20847;Алексию;ЖЕН.;2
20848;Алексия;ЖЕН.;2000
20850;Алексса;ЖЕН.;14
20852;Алектина;ЖЕН.;10
20854;Алела;ЖЕН.;24
20855;Алелета;ЖЕН.;1
20856;Алелина;ЖЕН.;13
20857;Алелия;ЖЕН.;36
20858;Алема;ЖЕН.;274
20860;Алемпиада;ЖЕН.;8
20863;Алемша;ЖЕН.;17
20864;Алена;ЖЕН.;1000000
20865;Алендия;ЖЕН.;3
20867;Аленина;ЖЕН.;3000
20868;Аленка;ЖЕН.;135000
20869;Аленна;ЖЕН.;102
20871;Алентевита;ЖЕН.;3
20872;Алентина;ЖЕН.;93
20873;Аленушка;ЖЕН.;21000
20874;Аленька;ЖЕН.;408
20875;Алеона;ЖЕН.;75
20876;Алеонора;ЖЕН.;15
20878;Алерина;ЖЕН.;23
20879;Алерия;ЖЕН.;53
20882;Алеса;ЖЕН.;206
20883;Алесандра;ЖЕН.;824
20884;Алесия;ЖЕН.;555
20885;Алескандра;ЖЕН.;195
20886;Алестина;ЖЕН.;10
20887;Алесья;ЖЕН.;172
20888;Алеся;ЖЕН.;107000
20889;Алетина;ЖЕН.;51
20890;Алетта;ЖЕН.;63
20891;Алеу;ЖЕН.;12
20892;Алефина;ЖЕН.;25
20894;Алефтина;ЖЕН.;6000
20895;Алехандра;ЖЕН.;187
20896;Алехтина;ЖЕН.;2
20897;Алеша;ЖЕН.;42000
20898;Алея;ЖЕН.;131
20899;Алёна;ЖЕН.;1000000
20900;Алжана;ЖЕН.;241
20901;Алжанат;ЖЕН.;208
20903;Алжбета;ЖЕН.;19
20904;Алжбетта;ЖЕН.;4
20905;Алжбина;ЖЕН.;1
20906;Алжебета;ЖЕН.;2
20908;Алжибета;ЖЕН.;2
20910;Алзбета;ЖЕН.;1
20912;Алиана;ЖЕН.;3000
20914;Алиата;ЖЕН.;12
20915;Алибала;ЖЕН.;64
20916;Алибина;ЖЕН.;56
20918;Аливина;ЖЕН.;10
20920;Аливита;ЖЕН.;2
20921;Аливия;ЖЕН.;395
20922;Аливтина;ЖЕН.;118
20924;Алида;ЖЕН.;933
20925;Алидия;ЖЕН.;4
20927;Алидомина;ЖЕН.;1
20928;Алидула;ЖЕН.;2
20929;Алидэ;ЖЕН.;7
20930;Алие;ЖЕН.;4000
20931;Алижабета;ЖЕН.;1
20932;Ализа;ЖЕН.;773
20933;Ализада;ЖЕН.;119
20935;Ализе;ЖЕН.;90
20936;Алиина;ЖЕН.;53
20937;Алика;ЖЕН.;6000
20938;Аликанида;ЖЕН.;1
20939;Аликара;ЖЕН.;1
20940;Аликтина;ЖЕН.;3
20941;Алима;ЖЕН.;7000
20945;Алимджа;ЖЕН.;1
20946;Алиме;ЖЕН.;2000
20947;Алимипиада;ЖЕН.;1
20948;Алимирза;ЖЕН.;98
20951;Алимка;ЖЕН.;91
20952;Алимма;ЖЕН.;5
20953;Алимпа;ЖЕН.;9
20954;Алимпаша;ЖЕН.;104
20955;Алимпиада;ЖЕН.;123
20956;Алимпина;ЖЕН.;4
20957;Алимша;ЖЕН.;10
20958;Алина;ЖЕН.;925000
20960;Алинда;ЖЕН.;77
20961;Алинджа;ЖЕН.;4
20962;Алинетта;ЖЕН.;5
20963;Алинина;ЖЕН.;447
20964;Алиния;ЖЕН.;28
20965;Алинна;ЖЕН.;132
20966;Алинтина;ЖЕН.;4
20967;Алинэ;ЖЕН.;85
20968;Алиона;ЖЕН.;306
20970;Алионета;ЖЕН.;1
20971;Алионора;ЖЕН.;3
20972;Алипа;ЖЕН.;277
20973;Алипат;ЖЕН.;67
20975;Алипина;ЖЕН.;60
20976;Алипия;ЖЕН.;52
20978;Алира;ЖЕН.;509
20979;Алиреза;ЖЕН.;29
20980;Алирза;ЖЕН.;142
20981;Алириза;ЖЕН.;16
20983;Алиса;ЖЕН.;260000
20984;Алисада;ЖЕН.;2
20985;Алисалаль;ЖЕН.;1
20986;Алисат;ЖЕН.;18
20987;Алисафа;ЖЕН.;50
20988;Алисия;ЖЕН.;3000
20990;Алисса;ЖЕН.;486
20992;Алиста;ЖЕН.;30
20994;Алистина;ЖЕН.;1
20995;Алистрина;ЖЕН.;10
20996;Алита;ЖЕН.;777
20997;Алитина;ЖЕН.;7
20998;Алития;ЖЕН.;1
20999;Алитта;ЖЕН.;3
21000;Алитулу;ЖЕН.;1
21002;Алиулла;ЖЕН.;15
21003;Алифа;ЖЕН.;241
21004;Алифага;ЖЕН.;24
21005;Алифат;ЖЕН.;14
21006;Алифе;ЖЕН.;9
21007;Алифина;ЖЕН.;19
21008;Алифия;ЖЕН.;10
21011;Алифтина;ЖЕН.;464
21012;Алифцина;ЖЕН.;1
21013;Алифя;ЖЕН.;5
21014;Алица;ЖЕН.;20
21015;Алице;ЖЕН.;4
21016;Алиция;ЖЕН.;359
21017;Алиця;ЖЕН.;5
21018;Аличика;ЖЕН.;1
21019;Алиша;ЖЕН.;4000
21020;Алише;ЖЕН.;23
21021;Алию;ЖЕН.;25
21022;Алиюла;ЖЕН.;1
21023;Алия;ЖЕН.;116000
21024;Алияга;ЖЕН.;8
21025;Алияна;ЖЕН.;263
21026;Алият;ЖЕН.;51
21027;Алияханум;ЖЕН.;1
21029;Алкиния;ЖЕН.;1
21030;Алкиноя;ЖЕН.;3
21031;Алксандра;ЖЕН.;216
21032;Алла;ЖЕН.;499000
21035;Аллаберди;ЖЕН.;138
21036;Аллаида;ЖЕН.;14
21037;Аллаина;ЖЕН.;2
21039;Аллау;ЖЕН.;5
21040;Аллевтина;ЖЕН.;49
21044;Аллектина;ЖЕН.;2
21047;Аллентина;ЖЕН.;1
21049;Аллефтина;ЖЕН.;17
21050;Аллея;ЖЕН.;2000
21051;Аллида;ЖЕН.;1
21052;Аллие;ЖЕН.;4
21053;Аллина;ЖЕН.;236
21054;Аллиса;ЖЕН.;34
21056;Аллифтина;ЖЕН.;2
21057;Аллия;ЖЕН.;77
21058;Аллла;ЖЕН.;65
21059;Аллоиза;ЖЕН.;2
21062;Алля;ЖЕН.;182
21063;Аллямша;ЖЕН.;2
21064;Алма;ЖЕН.;684000
21065;Алмабика;ЖЕН.;16
21066;Алмагуль;ЖЕН.;11000
21067;Алмаз;ЖЕН.;65000
21068;Алмаза;ЖЕН.;397
21069;Алмазия;ЖЕН.;249
21070;Алмара;ЖЕН.;239
21071;Алмеда;ЖЕН.;25
21072;Алмера;ЖЕН.;19
21073;Алмила;ЖЕН.;9
21074;Алмира;ЖЕН.;332
21075;Алмирза;ЖЕН.;7
21076;Ална;ЖЕН.;148
21077;Алнена;ЖЕН.;4
21078;Алня;ЖЕН.;4
21079;Алодия;ЖЕН.;1
21080;Алоида;ЖЕН.;2
21081;Алоиза;ЖЕН.;17
21082;Алоизия;ЖЕН.;6
21083;Алойза;ЖЕН.;2
21085;Алолинария;ЖЕН.;1
21086;Алона;ЖЕН.;242
21087;Алондра;ЖЕН.;19
21088;Алонзия;ЖЕН.;1
21089;Алония;ЖЕН.;3
21090;Алорина;ЖЕН.;3
21091;Алория;ЖЕН.;12
21092;Алочка;ЖЕН.;1000
21094;Алпина;ЖЕН.;18
21095;Алпия;ЖЕН.;10
21096;Алпият;ЖЕН.;83
21099;Алсафа;ЖЕН.;3
21100;Алсу;ЖЕН.;65000
21101;Алта;ЖЕН.;13000
21102;Алтана;ЖЕН.;2000
21103;Алтея;ЖЕН.;1000
21104;Алтина;ЖЕН.;11
21105;Алтына;ЖЕН.;554
21106;Алтынай;ЖЕН.;29000
21107;Алтынбийке;ЖЕН.;2
21108;Алтынгуль;ЖЕН.;2000
21109;Алтынкуль;ЖЕН.;126
21110;Алтыншаш;ЖЕН.;1000
21111;Алуа;ЖЕН.;7000
21112;Алуда;ЖЕН.;19
21113;Алуиза;ЖЕН.;5
21114;Алуль;ЖЕН.;1
21115;Алуна;ЖЕН.;52
21116;Алуника;ЖЕН.;15
21117;Алура;ЖЕН.;11
21118;Алуре;ЖЕН.;1
21119;Алуша;ЖЕН.;37
21120;Алфа;ЖЕН.;301
21123;Алфея;ЖЕН.;1000
21124;Алфида;ЖЕН.;31
21125;Алфие;ЖЕН.;1
21126;Алфиза;ЖЕН.;13
21127;Алфина;ЖЕН.;56
21129;Алфинтина;ЖЕН.;2
21130;Алфира;ЖЕН.;91
21131;Алфиса;ЖЕН.;13
21132;Алфия;ЖЕН.;376
21133;Алфият;ЖЕН.;5
21135;Алфрида;ЖЕН.;4
21138;Алшалада;ЖЕН.;2
21143;Альбена;ЖЕН.;19
21144;Альбера;ЖЕН.;22
21145;Альберина;ЖЕН.;5
21146;Альберта;ЖЕН.;869000
21147;Альбертина;ЖЕН.;363
21148;Альбета;ЖЕН.;7
21149;Альби;ЖЕН.;2000
21150;Альбида;ЖЕН.;11
21151;Альбина;ЖЕН.;247000
21152;Альбира;ЖЕН.;111
21153;Альбирина;ЖЕН.;7
21155;Альбита;ЖЕН.;1
21156;Альбия;ЖЕН.;23
21157;Альбона;ЖЕН.;3
21158;Альва;ЖЕН.;146
21159;Альвара;ЖЕН.;11
21162;Альвентина;ЖЕН.;12
21163;Альвера;ЖЕН.;78
21166;Альвеста;ЖЕН.;13
21167;Альвета;ЖЕН.;8
21168;Альветина;ЖЕН.;3
21170;Альветта;ЖЕН.;4
21171;Альви;ЖЕН.;799
21172;Альвиана;ЖЕН.;20
21173;Альвида;ЖЕН.;77
21175;Альвильда;ЖЕН.;8
21176;Альвина;ЖЕН.;6000
21177;Альвинтина;ЖЕН.;2
21179;Альвира;ЖЕН.;400
21180;Альвиса;ЖЕН.;2
21181;Альвисия;ЖЕН.;4
21182;Альвита;ЖЕН.;50
21183;Альвитина;ЖЕН.;2
21184;Альвия;ЖЕН.;21
21186;Альга;ЖЕН.;60
21187;Альге;ЖЕН.;2
21188;Альгелина;ЖЕН.;2
21189;Альгенина;ЖЕН.;1
21190;Альгилина;ЖЕН.;1
21191;Альгима;ЖЕН.;7
21192;Альгиманта;ЖЕН.;1
21194;Альгина;ЖЕН.;568
21195;Альда;ЖЕН.;196
21196;Альдана;ЖЕН.;21
21198;Альдиана;ЖЕН.;19
21200;Альдина;ЖЕН.;168
21201;Альдия;ЖЕН.;1
21202;Альдоза;ЖЕН.;2
21203;Альдона;ЖЕН.;128
21206;Альена;ЖЕН.;53
21207;Альенна;ЖЕН.;2
21208;Альетина;ЖЕН.;1
21209;Альжанат;ЖЕН.;2
21210;Альжбета;ЖЕН.;66
21211;Альжбетта;ЖЕН.;8
21212;Альзана;ЖЕН.;38
21214;Альзимина;ЖЕН.;1
21215;Альзира;ЖЕН.;197
21217;Альие;ЖЕН.;1
21218;Альина;ЖЕН.;43
21219;Алькина;ЖЕН.;748
21220;Альма;ЖЕН.;4000
21221;Альмара;ЖЕН.;94
21222;Альмида;ЖЕН.;53
21223;Альмидия;ЖЕН.;1
21224;Альмика;ЖЕН.;1
21225;Альмина;ЖЕН.;527
21226;Альминиса;ЖЕН.;1
21227;Альминура;ЖЕН.;7
21228;Альмира;ЖЕН.;24000
21229;Альмуся;ЖЕН.;3
21230;Альмэ;ЖЕН.;1
21231;Альмя;ЖЕН.;1
21232;Альна;ЖЕН.;112
21233;Альнона;ЖЕН.;2
21234;Альнора;ЖЕН.;9
21235;Альнура;ЖЕН.;123
21237;Альона;ЖЕН.;33000
21238;Альопа;ЖЕН.;1
21240;Альпедина;ЖЕН.;3
21242;Альпида;ЖЕН.;1
21244;Альпина;ЖЕН.;587
21245;Альпият;ЖЕН.;94
21246;Альсана;ЖЕН.;14
21247;Альсина;ЖЕН.;673
21248;Альсия;ЖЕН.;48
21249;Альта;ЖЕН.;4000
21250;Альтана;ЖЕН.;31
21251;Альтина;ЖЕН.;24
21252;Альфа;ЖЕН.;44000
21253;Альфера;ЖЕН.;56
21254;Альфея;ЖЕН.;27
21255;Альфида;ЖЕН.;502
21256;Альфиза;ЖЕН.;469
21257;Альфина;ЖЕН.;4000
21258;Альфинора;ЖЕН.;12
21260;Альфинура;ЖЕН.;138
21261;Альфира;ЖЕН.;6000
21262;Альфиса;ЖЕН.;150
21263;Альфитина;ЖЕН.;2
21264;Альфия;ЖЕН.;74000
21265;Альфония;ЖЕН.;1
21266;Альфонса;ЖЕН.;18
21267;Альфонсина;ЖЕН.;5
21269;Альфреда;ЖЕН.;565
21271;Альфрида;ЖЕН.;106
21272;Альфукаха;ЖЕН.;3
21273;Альфына;ЖЕН.;2
21276;Альцеса;ЖЕН.;2
21277;Альцина;ЖЕН.;20
21278;Альциона;ЖЕН.;89
21279;Альяна;ЖЕН.;487
21280;Альяса;ЖЕН.;1
21281;Алюбина;ЖЕН.;11
21283;Алюма;ЖЕН.;33
21284;Алюня;ЖЕН.;337
21285;Алюсия;ЖЕН.;2
21286;Алюсь;ЖЕН.;4
21287;Алюся;ЖЕН.;726
21288;Алюта;ЖЕН.;14
21289;Алютина;ЖЕН.;147
21292;Аля;ЖЕН.;56000
21294;Аляна;ЖЕН.;259
21295;Аляндра;ЖЕН.;4
21296;Аляра;ЖЕН.;9
21297;Ама;ЖЕН.;2000
21298;Амабиля;ЖЕН.;1
21299;Амада;ЖЕН.;67
21300;Амаду;ЖЕН.;459
21301;Амаида;ЖЕН.;2
21302;Амаийия;ЖЕН.;1
21303;Амалиа;ЖЕН.;29
21304;Амалия;ЖЕН.;15000
21305;Амаль;ЖЕН.;4000
21306;Амальгина;ЖЕН.;1
21307;Амаля;ЖЕН.;1000
21309;Аманат;ЖЕН.;1000
21310;Амангуль;ЖЕН.;2000
21311;Аманда;ЖЕН.;2000
21312;Амани;ЖЕН.;322
21313;Амания;ЖЕН.;19
21314;Аманкуль;ЖЕН.;286
21315;Аманула;ЖЕН.;22
21316;Аманулла;ЖЕН.;60
21317;Аманхожа;ЖЕН.;6
21318;Амара;ЖЕН.;405
21319;Амарендра;ЖЕН.;2
21321;Амася;ЖЕН.;33
21322;Аматерасу;ЖЕН.;61
21323;Аматулла;ЖЕН.;67
21324;Амбалика;ЖЕН.;1
21326;Амброзина;ЖЕН.;3
21327;Амброзия;ЖЕН.;83
21328;Амброзь;ЖЕН.;1
21329;Амбрось;ЖЕН.;25
21333;Амвросия;ЖЕН.;125
21334;Амеде;ЖЕН.;1
21335;Амела;ЖЕН.;39
21336;Амели;ЖЕН.;2000
21337;Амелия;ЖЕН.;9000
21338;Амель;ЖЕН.;61
21339;Амеля;ЖЕН.;90
21340;Амена;ЖЕН.;19
21341;Амения;ЖЕН.;27
21342;Аменна;ЖЕН.;2
21344;Аменя;ЖЕН.;6
21345;Амерулла;ЖЕН.;3
21346;Амза;ЖЕН.;149
21348;Амида;ЖЕН.;293
21349;Амидала;ЖЕН.;92
21352;Амидреза;ЖЕН.;1
21353;Амидэ;ЖЕН.;7
21355;Амила;ЖЕН.;254
21356;Амилия;ЖЕН.;602
21357;Амиль;ЖЕН.;2000
21358;Амильда;ЖЕН.;4
21359;Амиля;ЖЕН.;314
21360;Амина;ЖЕН.;77000
21362;Аминат;ЖЕН.;6000
21363;Амине;ЖЕН.;48
21365;Аминия;ЖЕН.;4
21366;Аминодора;ЖЕН.;1
21367;Аминь;ЖЕН.;270
21368;Амира;ЖЕН.;6000
21370;Амирана;ЖЕН.;35
21371;Амирани;ЖЕН.;49
21372;Амире;ЖЕН.;151
21374;Амирза;ЖЕН.;4
21375;Амирулла;ЖЕН.;11
21376;Амирша;ЖЕН.;4
21378;Амить;ЖЕН.;6
21379;Амият;ЖЕН.;7
21380;Амма;ЖЕН.;1000
21381;Аммия;ЖЕН.;3
21382;Амму;ЖЕН.;9
21383;Аммура;ЖЕН.;3
21384;Амна;ЖЕН.;37
21385;Амоля;ЖЕН.;1
21387;Амра;ЖЕН.;395
21388;Амреза;ЖЕН.;2
21389;Амрендра;ЖЕН.;2
21390;Амрина;ЖЕН.;443
21391;Амрия;ЖЕН.;45
21392;Амрула;ЖЕН.;23
21393;Амрулла;ЖЕН.;25
21395;Амуна;ЖЕН.;8
21396;Амурла;ЖЕН.;1
21397;Амурша;ЖЕН.;13
21399;Амфисия;ЖЕН.;1
21400;Амфия;ЖЕН.;3
21402;Ана;ЖЕН.;22000
21403;Анав;ЖЕН.;17
21404;Анагита;ЖЕН.;10
21406;Анадия;ЖЕН.;28
21407;Аназтазия;ЖЕН.;3
21408;Анаида;ЖЕН.;3000
21409;Анаираа;ЖЕН.;2
21410;Анаис;ЖЕН.;185
21411;Анаисья;ЖЕН.;3
21412;Анаит;ЖЕН.;8000
21413;Анаита;ЖЕН.;99
21414;Анаитта;ЖЕН.;3
21415;Анай;ЖЕН.;1000
21416;Анайда;ЖЕН.;14
21417;Аналида;ЖЕН.;1
21418;Анализа;ЖЕН.;63000
21419;Аналина;ЖЕН.;27
21421;Аналия;ЖЕН.;23
21422;Аналя;ЖЕН.;3
21423;Анам;ЖЕН.;49
21424;Ананда;ЖЕН.;364
21425;Ананива;ЖЕН.;2
21426;Анания;ЖЕН.;521
21427;Анансина;ЖЕН.;2
21428;Ананта;ЖЕН.;156
21429;Анань;ЖЕН.;8
21433;Анара;ЖЕН.;26000
21434;Анаргуль;ЖЕН.;2000
21435;Анариана;ЖЕН.;1
21436;Анария;ЖЕН.;39
21437;Анасия;ЖЕН.;40
21438;Анаснасия;ЖЕН.;31
21439;Анасса;ЖЕН.;6
21440;Анаста;ЖЕН.;187
21441;Анастази;ЖЕН.;14
21442;Анастазия;ЖЕН.;35
21443;Анастаися;ЖЕН.;115
21444;Анасталия;ЖЕН.;12
21445;Анастамия;ЖЕН.;33
21446;Анастания;ЖЕН.;26
21447;Анастансия;ЖЕН.;16
21448;Анастасиия;ЖЕН.;163
21449;Анастасия;ЖЕН.;2000000
21450;Анастасья;ЖЕН.;2000
21451;Анастация;ЖЕН.;14
21452;Анастия;ЖЕН.;167
21454;Анастосия;ЖЕН.;2000
21455;Анасья;ЖЕН.;6
21457;Анаталия;ЖЕН.;31
21458;Анаталья;ЖЕН.;6
21459;Анатасия;ЖЕН.;659
21460;Анатлья;ЖЕН.;1
21461;Анатоли;ЖЕН.;925
21462;Анатолийя;ЖЕН.;1
21463;Анатолина;ЖЕН.;14
21464;Анатолия;ЖЕН.;1000
21465;Анатолья;ЖЕН.;2
21466;Анатонина;ЖЕН.;9
21467;Анатония;ЖЕН.;2
21468;Анатсасия;ЖЕН.;26
21472;Анафия;ЖЕН.;97
21473;Анваль;ЖЕН.;1
21474;Анвара;ЖЕН.;76
21475;Анвария;ЖЕН.;15
21477;Анварь;ЖЕН.;10
21479;Анвярь;ЖЕН.;15
21480;Анга;ЖЕН.;862
21481;Ангала;ЖЕН.;6
21482;Ангалина;ЖЕН.;28
21483;Анганета;ЖЕН.;1
21484;Ангара;ЖЕН.;1000
21485;Ангари;ЖЕН.;1
21486;Ангела;ЖЕН.;4000
21487;Ангеле;ЖЕН.;27
21488;Ангелена;ЖЕН.;38
21489;Ангеливка;ЖЕН.;4
21490;Ангелида;ЖЕН.;3
21491;Ангелика;ЖЕН.;949
21492;Ангелима;ЖЕН.;3
21493;Ангелина;ЖЕН.;270000
21494;Ангелинна;ЖЕН.;46
21495;Ангелиса;ЖЕН.;4
21496;Ангелия;ЖЕН.;219
21497;Ангелла;ЖЕН.;61
21498;Ангелуца;ЖЕН.;178
21499;Ангельна;ЖЕН.;12
21500;Ангельсина;ЖЕН.;4
21501;Ангеля;ЖЕН.;117
21502;Ангерика;ЖЕН.;3
21504;Ангета;ЖЕН.;5
21505;Ангилина;ЖЕН.;2000
21507;Ангина;ЖЕН.;238
21508;Ангиса;ЖЕН.;6
21509;Ангия;ЖЕН.;10
21510;Англина;ЖЕН.;53
21512;Анголина;ЖЕН.;2
21516;Анда;ЖЕН.;3000
21517;Андания;ЖЕН.;2
21519;Анделка;ЖЕН.;2
21522;Анджела;ЖЕН.;5000
21523;Анджелена;ЖЕН.;1
21524;Анджели;ЖЕН.;55
21525;Анджелика;ЖЕН.;2000
21526;Анджелина;ЖЕН.;2000
21527;Анджелита;ЖЕН.;5
21528;Анджелия;ЖЕН.;8
21529;Анджелла;ЖЕН.;411
21530;Анджеолина;ЖЕН.;1
21532;Андизия;ЖЕН.;1
21533;Андила;ЖЕН.;3
21536;Андия;ЖЕН.;16
21538;Андонида;ЖЕН.;2
21539;Андра;ЖЕН.;3000
21540;Андраде;ЖЕН.;77
21541;Андреа;ЖЕН.;1000
21542;Андреана;ЖЕН.;168
21543;Андреанна;ЖЕН.;37
21545;Андрель;ЖЕН.;3
21547;Андрея;ЖЕН.;6000
21548;Андреяна;ЖЕН.;56
21549;Андреянна;ЖЕН.;3
21550;Андриа;ЖЕН.;33
21552;Андриана;ЖЕН.;6000
21553;Андрианна;ЖЕН.;414
21554;Андриелла;ЖЕН.;1
21555;Андриетта;ЖЕН.;3
21556;Андрийка;ЖЕН.;10
21557;Андрине;ЖЕН.;6
21558;Андрия;ЖЕН.;4000
21559;Андрияна;ЖЕН.;635
21560;Андрона;ЖЕН.;21
21561;Андроника;ЖЕН.;39
21562;Андронина;ЖЕН.;43
21564;Андхузя;ЖЕН.;2
21568;Анеенида;ЖЕН.;1
21569;Анежа;ЖЕН.;8
21570;Анежка;ЖЕН.;8
21572;Анеза;ЖЕН.;6
21573;Анезия;ЖЕН.;1
21574;Анезка;ЖЕН.;1
21576;Анеиса;ЖЕН.;1
21577;Анела;ЖЕН.;299
21579;Анели;ЖЕН.;127
21581;Анелина;ЖЕН.;199
21582;Анелия;ЖЕН.;2000
21583;Анелла;ЖЕН.;99
21584;Анелли;ЖЕН.;17
21585;Анеллина;ЖЕН.;3
21587;Анелля;ЖЕН.;19
21588;Анель;ЖЕН.;12000
21591;Анелька;ЖЕН.;182
21592;Анелья;ЖЕН.;628
21593;Анеля;ЖЕН.;8000
21594;Анема;ЖЕН.;16
21595;Анемаиса;ЖЕН.;3
21597;Анена;ЖЕН.;27
21599;Анера;ЖЕН.;10
21600;Анес;ЖЕН.;312
21601;Анеса;ЖЕН.;24
21602;Анесса;ЖЕН.;96
21603;Анета;ЖЕН.;3000
21604;Анетт;ЖЕН.;161
21605;Анетта;ЖЕН.;1000
21606;Анефе;ЖЕН.;1
21607;Анжа;ЖЕН.;61
21608;Анжала;ЖЕН.;8
21609;Анжана;ЖЕН.;29
21611;Анжеа;ЖЕН.;6
21612;Анжела;ЖЕН.;170000
21613;Анжелена;ЖЕН.;3
21614;Анжели;ЖЕН.;387
21615;Анжелика;ЖЕН.;215000
21616;Анжелина;ЖЕН.;5000
21617;Анжелинка;ЖЕН.;81
21618;Анжелита;ЖЕН.;63
21620;Анжелия;ЖЕН.;62
21621;Анжелла;ЖЕН.;6000
21622;Анжелле;ЖЕН.;1
21623;Анжеллика;ЖЕН.;66
21624;Анжеллита;ЖЕН.;1
21625;Анжель;ЖЕН.;48
